全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23513646,978-4-00-061455-9,,"法哲学者H.L.A.ハートの生涯 : 悪夢、そして高貴な夢. 下 / ニコラ・レイシー [著] ; 中山竜一, 森村進, 森村たまき 訳",,,"東京 : 岩波書店, 2021.2","314,38p ; 22cm"
23522842,978-4-00-061456-6,,ジェンダー分析で学ぶ女性史入門 / 総合女性史学会 編 ; 服藤早苗 [ほか] 執筆,,,"東京 : 岩波書店, 2021.3",315p ; 19cm
23514992,978-4-00-061457-3,,世界のおすもうさん / 和田靜香 文 ; 金井真紀 文絵,,,"東京 : 岩波書店, 2021.3",277p ; 19cm
23514516,978-4-00-061458-0,,プロデュースされた〈被爆者〉たち : 表象空間におけるヒロシマ・ナガサキ / 柴田優呼 著,,,"東京 : 岩波書店, 2021.3","233,28p ; 22cm"
23533980,978-4-00-061460-3,,権力分立論の誕生 : ブリテン帝国の『法の精神』受容 / 上村剛 著,,,"東京 : 岩波書店, 2021.3",338p ; 22cm
23514519,978-4-00-061461-0,,"フーコー研究 / 小泉義之, 立木康介 編",,,"東京 : 岩波書店, 2021.3",570p ; 22cm
23530633,978-4-00-061462-7,,"フランス絶対主義 : 歴史と史学史 / ファニー・コザンデ, ロベール・デシモン [著] ; フランス絶対主義研究会 訳",,,"東京 : 岩波書店, 2021.4","266,66p ; 22cm"
23531129,978-4-00-061463-4,,さまよえるハプスブルク : 捕虜たちが見た帝国の崩壊 / 大津留厚 著,,,"東京 : 岩波書店, 2021.4","147,8p ; 20cm"
23531132,978-4-00-061464-1,,戦士の食卓 / 落合博満 著,,,"東京 : 岩波書店, 2021.4",196p ; 20cm
23531134,978-4-00-061465-8,,岸惠子自伝 : 卵を割らなければ、オムレツは食べられない / 岸惠子 著,,,"東京 : 岩波書店, 2021.5","337,4p ; 20cm"
23530644,978-4-00-061466-5,,分水嶺 : ドキュメントコロナ対策専門家会議 / 河合香織 著,,,"東京 : 岩波書店, 2021.4","216,7p ; 19cm"
23530361,978-4-00-061467-2,,経営学入門 = INTRODUCTION TO BUSINESS MANAGEMENT / 武石彰 著,,,"東京 : 岩波書店, 2021.4",340p ; 21cm
23547108,978-4-00-061468-9,,"イスラームの都市社会 : 中世の社会ネットワーク / アイラ・M.ラピダス [著] ; 三浦徹, 太田啓子 訳",,,"東京 : 岩波書店, 2021.5","322,10p ; 20cm"
23541323,978-4-00-061469-6,,思言敬事 : ある人文書編集者の回想 / 加藤敬事 著,,,"東京 : 岩波書店, 2021.5","186,10p ; 20cm"
23546579,978-4-00-061470-2,,"トランスナショナル・ガバナンス = Transnational Governance : 地政学的思考を越えて / 庄司克宏, ミゲール・P.マドゥーロ 編",,,"東京 : 岩波書店, 2021.5",275p ; 19cm
23549783,978-4-00-061471-9,,"資本主義と危機 : 世界の知識人からの警告 / マルクス・ガブリエル, イマニュエル・ウォーラーステイン, ナンシー・フレイザー, アクセル・ホネット, ジョン・ベラミー・フォスター, 大河内泰樹, 斎藤幸平, ガエル・カーティ 著",,,"東京 : 岩波書店, 2021.5",197p ; 19cm
23555917,978-4-00-061472-6,,霞が関のリアル / NHK取材班 著,,,"東京 : 岩波書店, 2021.6",197p ; 19cm
23555854,978-4-00-061473-3,,風と共に去りぬアメリカン・サーガの光と影 / 荒このみ 著,,,"東京 : 岩波書店, 2021.6","278,5p ; 20cm"
23618423,978-4-00-061474-0,,ケルト人の夢 / マリオ・バルガス=リョサ [著] ; 野谷文昭 訳,,,"東京 : 岩波書店, 2021.10",535p ; 20cm
23555921,978-4-00-061475-7,,"地球を壊す暮らし方 : 帝国型生活様式と新たな搾取 / ウルリッヒ・ブラント, マークス・ヴィッセン [著] ; 中村健吾, 斎藤幸平 監訳",,,"東京 : 岩波書店, 2021.6","258,31p ; 19cm"
23574753,978-4-00-061476-4,,チェコスロヴァキア軍団 : ある義勇軍をめぐる世界史 / 林忠行 著,,,"東京 : 岩波書店, 2021.7","256,14p ; 20cm"
23555421,978-4-00-061477-1,,"本の森をともに育てたい : 日韓出版人の往復通信 / カンマルクシル, 大塚信一 著",,,"東京 : 岩波書店, 2021.6","176,6p ; 20cm"
23556212,978-4-00-061478-8,,"アレクシエーヴィチとの対話 = Беседы со Светланой Алексиевич : 「小さき人々」の声を求めて / スヴェトラーナ・アレクシエーヴィチ, 鎌倉英也, 徐京植, 沼野恭子 著",,,"東京 : 岩波書店, 2021.6",371p ; 20cm
23574761,978-4-00-061479-5,,部活動の社会学 = SOCIOLOGY OF BUKATSUDO : 学校の文化・教師の働き方 / 内田良 編,,,"東京 : 岩波書店, 2021.7",210p ; 20cm
23580997,978-4-00-061480-1,,「近代化遺産」の誕生と展開 : 新しい文化財保護のために / 伊東孝 著,,,"東京 : 岩波書店, 2021.7",245p ; 22cm
23577782,978-4-00-061481-8,,アイヌ通史 : 「蝦夷」から先住民族へ / リチャード・シドル [著] ; マーク・ウィンチェスター 訳,,,"東京 : 岩波書店, 2021.7","397,12p ; 22cm"
23590697,978-4-00-061482-5,,林達夫編集の精神 / 落合勝人 著,,,"東京 : 岩波書店, 2021.8","355,7p ; 20cm"
23589345,978-4-00-061483-2,,アカデミアを離れてみたら : 博士、道なき道をゆく / 岩波書店編集部 編,,,"東京 : 岩波書店, 2021.8",238p ; 19cm
23589088,978-4-00-061484-9,,パムクの文学講義 : 直感の作家と自意識の作家 / オルハン・パムク [著] ; 山崎暁子 訳,,,"東京 : 岩波書店, 2021.8",172p ; 20cm
23589896,978-4-00-061487-0,,精神分析の再発明 : フロイトの神話、ラカンの闘争 / 工藤顕太 著,,,"東京 : 岩波書店, 2021.8","319,7p ; 22cm"
23609596,978-4-00-061488-7,,"囚われのいじめ問題 : 未完の大津市中学生自殺事件 / 北澤毅, 間山広朗 編 ; 越川葉子 [ほか] [執筆]",,,"東京 : 岩波書店, 2021.9",323p ; 20cm
23607258,978-4-00-061489-4,,"死者の力 : 津波被災地「霊的体験」の死生学 / 高橋原, 堀江宗正 著",,,"東京 : 岩波書店, 2021.9","277,51p ; 19cm"
23607358,978-4-00-061490-0,,生きることとしてのダイアローグ : バフチン対話思想のエッセンス / 桑野隆 著,,,"東京 : 岩波書店, 2021.9","172,2p ; 19cm"
23609571,978-4-00-061491-7,,都鄙大乱 : 「源平合戦」の真実 / 髙橋昌明 著,,,"東京 : 岩波書店, 2021.9","322,13p ; 20cm"
23618060,978-4-00-061492-4,,壁を壊すケア : 「気にかけあう街」をつくる / 井手英策 編 ; 加藤忠相 [ほか] [執筆],,,"東京 : 岩波書店, 2021.10","274,2p ; 19cm"
23618886,978-4-00-061496-2,,人間晩年図巻. 2000-03年 / 関川夏央 著,,,"東京 : 岩波書店, 2021.10",250p ; 20cm
23517457,978-4-00-092620-1,,清沢満之全集. 別巻2 / 清沢満之 [著] ; 大谷大学 編集,,,"東京 : 岩波書店, 2021.3",430p ; 22cm
23605624,978-4-00-111116-3,,"おさるのジョージうんどうかいにでる / M.レイ, H.A.レイ 原作 ; 福本友美子 訳 ; モニカ・ペレス 文 ; メアリー・オキーフ・ヤング 画",,,"東京 : 岩波書店, 2021.9",[24p] ; 21×22cm
23605622,978-4-00-111117-0,,"おさるのジョージとうひょうをする / M.レイ, H.A.レイ 原作 ; 福本友美子 訳 ; ディアドリ・ラングランド 文 ; メアリー・オキーフ・ヤング 画",,,"東京 : 岩波書店, 2021.9",24p ; 21×22cm
23475827,978-4-00-112693-8,,スマイルショップ = The Smile Shop / きたむらさとし 作.,,,"東京 : 岩波書店, 2020.10.",[32p] ; 27cm.
23475395,978-4-00-112694-5,,シェルパのポルパ 冬虫夏草とおおきなヤク / 石川直樹 文 ; 梨木羊 絵.,,,"東京 : 岩波書店, 2020.10.",[32p] ; 31cm.
23482419,978-4-00-112695-2,,ぼくがふえをふいたら / 阿部海太 作.,,,"東京 : 岩波書店, 2020.11.",[33p] ; 27cm.
23498550,978-4-00-112696-9,,エイドリアンはぜったいウソをついている / マーシー・キャンベル 文 ; コリーナ・ルーケン 絵 ; 服部雄一郎 訳,,,"東京 : 岩波書店, 2021.1",[36p] ; 29cm
23509911,978-4-00-112697-6,,しぜんのおくりもの / イザベル・シムレール 文・絵 ; 石津ちひろ 訳,,,"東京 : 岩波書店, 2021.2",[90p] ; 14×28cm
23476802,978-4-00-114253-2,,インド神話 / 沖田瑞穂 編訳.,,岩波少年文庫 ; 253,"東京 : 岩波書店, 2020.10.","294,5p ; 18cm."
23546478,978-4-00-114254-9,,火の鳥ときつねのリシカ : チェコの昔話 / 木村有子 編訳 ; 出久根育 絵,,岩波少年文庫 ; 254,"東京 : 岩波書店, 2021.4","340,3p ; 18cm"
23560750,978-4-00-114255-6,,ガラスの犬 : ボーム童話集 / フランク・ボーム 作 ; 津森優子 訳 ; 坂口友佳子 絵,,岩波少年文庫 ; 255,"東京 : 岩波書店, 2021.6",206p ; 18cm
23515739,978-4-00-114902-9,,岩波少年文庫のあゆみ : 1950-2020 / 若菜晃子 編著,,岩波少年文庫 ; 別冊2,"東京 : 岩波書店, 2021.3","214,87p ; 18cm"
23477249,978-4-00-115736-9,,やかまし村はいつもにぎやか / アストリッド・リンドグレーン 作 ; イングリッド・ヴァン・ニイマン 絵 ; 石井登志子 訳.,,リンドグレーン・コレクション,"東京 : 岩波書店, 2020.10.",198p ; 20cm.
23515460,978-4-00-115739-0,,名探偵カッレ危険な夏の島 / アストリッド・リンドグレーン 作 ; 菱木晃子 訳 ; 平澤朋子 絵,,リンドグレーン・コレクション,"東京 : 岩波書店, 2020.12",270p ; 20cm
23581431,978-4-00-115740-6,,山賊のむすめローニャ / アストリッド・リンドグレーン 作 ; イロン・ヴィークランド 絵 ; ヘレンハルメ美穂 訳,,リンドグレーン・コレクション,"東京 : 岩波書店, 2021.8",302p ; 20cm
23546268,978-4-00-116025-3,,ゴリランとわたし / フリーダ・ニルソン 作 ; よこのなな 訳 ; ながしまひろみ 絵,,,"東京 : 岩波書店, 2021.4",230p ; 22cm
23488314,978-4-00-116026-0,,かるいお姫さま / ジョージ・マクドナルド 作 ; モーリス・センダック 絵 ; 脇明子 訳,,,"東京 : 岩波書店, 2020.11",126p ; 19cm +
23485343,978-4-00-116027-7,,金の鍵 / ジョージ・マクドナルド 作 ; モーリス・センダック 絵 ; 脇明子 訳,,,"東京 : 岩波書店, 2020.11",96p ; 19cm +
23567490,978-4-00-116028-4,,クモのアナンシ : ジャマイカのむかしばなし / フィリップ・M.シャーロック 再話 ; マーシャ・ブラウン 絵 ; 小宮由 訳,,,"東京 : 岩波書店, 2021.6",173p ; 22cm
23576948,978-4-00-116029-1,,THIS ONE SUMMER / マリコ・タマキ 作 ; ジリアン・タマキ 画 ; 三辺律子 訳,,,"東京 : 岩波書店, 2021.7",317p ; 21cm +
23577023,978-4-00-116030-7,,くしゃみおじさん / オルガ・カブラル 作 ; 小宮由 訳 ; 山村浩二 絵,,,"東京 : 岩波書店, 2021.7",62p ; 22cm
23605275,978-4-00-116031-4,,おてんばヨリーとひげおじさん / アニー・M・G・シュミット 作 ; フィープ・ヴェステンドルプ 絵 ; 西村由美 訳,,,"東京 : 岩波書店, 2021.9",147p ; 22cm
23618168,978-4-00-116423-7,,タフィー / サラ・クロッサン 作 ; 三辺律子 訳,,STAMP BOOKS,"東京 : 岩波書店, 2021.10",412p ; 19cm
23470716,978-4-00-271035-8,,成人式とは何か / 田中治彦 著,,岩波ブックレット ; No.1035,"東京 : 岩波書店, 2020.11","77,2p ; 21cm"
23470717,978-4-00-271036-5,,見えない脳損傷MTBI / 山口研一郎 著,,岩波ブックレット ; No.1036,"東京 : 岩波書店, 2020.11",86p ; 21cm
23483120,978-4-00-271037-2,,裁判官だから書けるイマドキの裁判 / 日本裁判官ネットワーク 著,,岩波ブックレット ; No.1037,"東京 : 岩波書店, 2020.12",119p ; 21cm
23478945,978-4-00-271038-9,,あなたの老後を助けるケアマネさんの仕事がわかる本 / 沖藤典子 著,,岩波ブックレット ; No.1038,"東京 : 岩波書店, 2020.12",103p ; 21cm
23490540,978-4-00-271039-6,,"地域を変えるソーシャルワーカー / 朝比奈ミカ, 菊池馨実 編",,岩波ブックレット ; No.1039,"東京 : 岩波書店, 2021.1",69p ; 21cm
23503307,978-4-00-271040-2,,死刑廃止を考える / 菊田幸一 著,新版,岩波ブックレット ; No.1040,"東京 : 岩波書店, 2021.2",62p ; 21cm
23498738,978-4-00-271041-9,,"震災復興10年の総点検 : 「創造的復興」に向けて / 五十嵐敬喜, 加藤裕則, 渡辺勝道 著",,岩波ブックレット ; No.1041,"東京 : 岩波書店, 2021.2",94p ; 21cm
23514350,978-4-00-271042-6,,3.11を心に刻んで. 2021 / 岩波書店編集部 編,,岩波ブックレット ; No.1042,"東京 : 岩波書店, 2021.3","88,20p ; 21cm"
23531114,978-4-00-271044-0,,"有機農業で変わる食と暮らし : ヨーロッパの現場から / 香坂玲, 石井圭一 著",,岩波ブックレット ; No.1044,"東京 : 岩波書店, 2021.4",62p ; 21cm
23531115,978-4-00-271045-7,,第四次産業革命と教育の未来 : ポストコロナ時代のICT教育 / 佐藤学 著,,岩波ブックレット ; No.1045,"東京 : 岩波書店, 2021.4",78p ; 21cm
23550517,978-4-00-271046-4,,"消えたヤマと在日コリアン : 丹波篠山から考える / 細見和之, 松原薫, 川西なを恵 著",,岩波ブックレット ; No.1046,"東京 : 岩波書店, 2021.5",87p ; 21cm
23555366,978-4-00-271047-1,,気候崩壊 : 次世代とともに考える / 宇佐美誠 著,,岩波ブックレット ; No.1047,"東京 : 岩波書店, 2021.6",86p ; 21cm
23573182,978-4-00-271048-8,,被爆者からあなたに : いま伝えたいこと / 日本原水爆被害者団体協議会 編,,岩波ブックレット ; No.1048,"東京 : 岩波書店, 2021.7","82,4p ; 21cm"
23590171,978-4-00-271049-5,,フォト・レポート里山危機 : 東北からの報告 / 永幡嘉之 著,,岩波ブックレット ; No.1049,"東京 : 岩波書店, 2021.8","77,2p ; 21cm"
23589635,978-4-00-271050-1,,"街路樹は問いかける : 温暖化に負けない〈緑〉のインフラ / 藤井英二郎, 海老澤清也, 當内匡, 水眞洋子 著",,岩波ブックレット ; No.1050,"東京 : 岩波書店, 2021.8",87p ; 21cm
23608494,978-4-00-271051-8,,"日本学術会議の使命 / 池内了, 隠岐さや香, 木本忠昭, 小沼通二, 広渡清吾 著",,岩波ブックレット ; No.1051,"東京 : 岩波書店, 2021.9","81,14p ; 21cm"
23608495,978-4-00-271052-5,,「私物化」される国公立大学 / 駒込武 編,,岩波ブックレット ; No.1052,"東京 : 岩波書店, 2021.9",95p ; 21cm
23617407,978-4-00-271053-2,,トットちゃんと訪ねた子どもたち : 撮り続けて三十五年 : フォトエッセイ / 田沼武能 著,,岩波ブックレット ; No.1053,"東京 : 岩波書店, 2021.10",78p ; 21cm
23479739,978-4-00-300319-0,,詞花和歌集 / [藤原顕輔] [撰] ; 工藤重矩 校注,,岩波文庫 ; 30-031-1,"東京 : 岩波書店, 2020.12","263,33p ; 15cm"
23545569,978-4-00-302562-8,,歌舞伎十八番の内勧進帳 / 郡司正勝 校注,,岩波文庫 ; 30-256-2,"東京 : 岩波書店, 2021.5",145p ; 15cm
23491033,978-4-00-302851-3,,江戸漢詩選. 上 / 揖斐高 編訳,,岩波文庫 ; 30-285-1,"東京 : 岩波書店, 2021.1",469p ; 15cm
23518106,978-4-00-302852-0,,江戸漢詩選. 下 / 揖斐高 編訳,,岩波文庫 ; 30-285-2,"東京 : 岩波書店, 2021.3",492p ; 15cm
23607775,978-4-00-310654-9,,久保田万太郎俳句集 / 久保田万太郎 [著] ; 恩田侑布子 編,,岩波文庫 ; 31-065-4,"東京 : 岩波書店, 2021.9",313p ; 15cm
23539212,978-4-00-310723-2,,葉山嘉樹短篇集 / 葉山嘉樹 [著] ; 道籏泰三 編,,岩波文庫 ; 31-072-3,"東京 : 岩波書店, 2021.5",359p ; 15cm
23617396,978-4-00-310802-4,,黒島伝治作品集 / 黒島伝治 [著] ; 紅野謙介 編,,岩波文庫 ; 31-080-2,"東京 : 岩波書店, 2021.10",344p ; 15cm
23469376,978-4-00-312255-6,,次郎物語. 5 / 下村湖人 作.,,岩波文庫 ; 31-225-5,"東京 : 岩波書店, 2020.11.",443p ; 15cm.
23619221,978-4-00-312261-7,,まっくら : 女坑夫からの聞き書き / 森崎和江 著,,岩波文庫 ; 31-226-1,"東京 : 岩波書店, 2021.10",329p ; 15cm
23562096,978-4-00-320019-3,,楚辞 / 小南一郎 訳注,,岩波文庫 ; 32-001-1,"東京 : 岩波書店, 2021.6",542p ; 15cm
23514750,978-4-00-320621-8,,"ケサル王物語 : チベットの英雄叙事詩 / アレクサンドラ・ダヴィッド=ネール, アプル・ユンテン 著 ; 富樫瓔子 訳",,岩波文庫 ; 32-062-1,"東京 : 岩波書店, 2021.3",526p ; 15cm
23516903,978-4-00-322099-3,,奴婢訓 : 他一篇 / スウィフト 作 ; 深町弘三 訳,改版,岩波文庫 ; 32-209-2,"東京 : 岩波書店, 2021.3",170p ; 15cm
23479731,978-4-00-324633-7,,パサージュ論. 1 / ヴァルター・ベンヤミン 著 ; 今村仁司 他訳,,岩波文庫 ; 32-463-3,"東京 : 岩波書店, 2020.12",557p ; 15cm
23502308,978-4-00-324634-4,,パサージュ論. 2 / ヴァルター・ベンヤミン 著 ; 今村仁司 他訳,,岩波文庫 ; 32-463-4,"東京 : 岩波書店, 2021.2",535p ; 15cm
23531363,978-4-00-324635-1,,パサージュ論. 3 / ヴァルター・ベンヤミン 著 ; 今村仁司 他訳,,岩波文庫 ; 32-463-5,"東京 : 岩波書店, 2021.4",532p ; 15cm
23562442,978-4-00-324636-8,,パサージュ論. 4 / ヴァルター・ベンヤミン 著 ; 今村仁司 他訳,,岩波文庫 ; 32-463-6,"東京 : 岩波書店, 2021.6",473p ; 15cm
23618978,978-4-00-324637-5,,パサージュ論. 5 / ヴァルター・ベンヤミン 著 ; 今村仁司 他訳,,岩波文庫 ; 32-463-7,"東京 : 岩波書店, 2021.8","293,163p ; 15cm"
23565764,978-4-00-325429-5,,風車小屋だより / ドーデー 作 ; 桜田佐 訳,改版,岩波文庫 ; 32-542-1,"東京 : 岩波書店, 2021.7","295,6p ; 15cm"
