全国書誌番号,ISBN,ISSN,タイトル・著者,版表示,シリーズ,出版事項,大きさ等
23540967,978-4-7598-2109-3,,キッズvsプラスチック大作戦 : #2分間スーパーヒーローになろう! / マーティン・ドーレー 文 ; ティム・ウェッソン 絵 ; 水野裕紀子 訳,,,"京都 : 化学同人, 2021.4",127p ; 21cm
23509910,978-4-7598-2110-9,,おとなのなかのこども : おとなになるってどんなことなのかをしりたいこどものみなさんへ / ヘンリー・ブラックショー さく ; いのうえまい やく,,,"京都 : 化学同人, 2020.9",1冊(ページ付なし) ; 24cm
23509885,978-4-7598-2111-6,,どうして? / アダム・レックス ぶん ; クレア・キーン え ; やまもとみき やく,,,"京都 : 化学同人, 2020.9",1冊(ページ付なし) ; 24×24cm
23492128,978-4-7598-2112-3,,おなかの花園 : きみのおなかにひそむ不思議な世界マイクロバイオームをめぐる冒険 / ケイティ・ブロスナン 作 ; 滝本安里 訳,,,"京都 : 化学同人, 2020.12",1冊(ページ付なし) ; 31cm
23495002,978-4-7598-2115-4,,クジラが歩いていたころ : 動物たちのおどろくべき進化の旅 / ドゥーガル・ディクソン 作 ; ハンナ・ベイリー 絵 ; 橋本あゆみ 訳.,,,"京都 : 化学同人, 2020.10.",64p ; 31cm.
23482315,978-4-7598-2116-1,,こうしてヒトになった : 人類のおどろくべき進化の旅 / マイケル・ブライト 作 ; ハンナ・ベイリー 絵 ; 堀江里美 訳.,,,"京都 : 化学同人, 2020.10.",64p ; 31cm.
23530229,978-4-7598-2117-8,,つのぶねのぼうけん / ダシュカ・スレイター 文 ; テリー・ファン&エリック・ファン 絵 ; 田元明日菜 訳,,,"京都 : 化学同人, 2020.11",1冊 (ページ付なし) ; 21 × 29 cm
23530217,978-4-7598-2118-5,,海とそらがであうばしょ / テリー・ファン&エリック・ファン 作 ; 増子久美 訳,,,"京都 : 化学同人, 2020.11",1冊 (ページ付なし) ; 24 × 29 cm
23568703,978-4-7598-2119-2,,木はおどろきでいっぱい / ニコラ・デイビス 文 ; ローナ・スコビー 絵 ; 桑田健 訳 ; 高部圭司 監修,,,"京都 : 化学同人, 2021.8",1冊(ページ付なし) ; 36cm
23568694,978-4-7598-2120-8,,生きものはみんなちがっておもしろい / ニコラ・デイビス 文 ; ローナ・スコビー 絵 ; 平田三桜 訳 ; 高部圭司 監修,,,"京都 : 化学同人, 2021.8",1冊(ページ付なし) ; 36cm
23498671,978-4-7598-2124-6,,アリ / スージー・ウィリアムズ 作 ; ハンナ・トルソン 絵 ; 渡邊真里 訳,,ちっちゃな生きものたち,"京都 : 化学同人, 2021.1",32p ; 21×21cm
23498673,978-4-7598-2125-3,,ムカデとヤスデ / スージー・ウィリアムズ 作 ; ハンナ・トルソン 絵 ; 渡邊真里 訳,,ちっちゃな生きものたち,"京都 : 化学同人, 2021.1",32p ; 21×21cm
23498676,978-4-7598-2126-0,,ミミズ / スージー・ウィリアムズ 作 ; ハンナ・トルソン 絵 ; 渡邊真里 訳,,ちっちゃな生きものたち,"京都 : 化学同人, 2021.1",32p ; 21×21cm
23498679,978-4-7598-2127-7,,カタツムリ / スージー・ウィリアムズ 作 ; ハンナ・トルソン 絵 ; 深澤誉子 訳,,ちっちゃな生きものたち,"京都 : 化学同人, 2021.1",32p ; 21×21cm
23545853,978-4-7598-2129-1,,"ネコだらけのOh!科学 / イジー・ハウエル 著 ; イジー・ハウエル, ポール・ロケット 編集 ; 石井克弥 訳 ; 左巻健男 監修",,,"京都 : 化学同人, 2021.4",112p ; 26cm
23545854,978-4-7598-2130-7,,"ネコだらけのOh!宇宙 / イジー・ハウエル 著 ; イジー・ハウエル, ポール・ロケット 編集 ; 石井克弥 訳 ; 渡部潤一 監修",,,"京都 : 化学同人, 2021.4",112p ; 26cm
23548975,978-4-7598-2132-1,,めくってたのしむ原子と分子ずかん / ロージー・ディキンス 文 ; ショー・ニールセン 絵 ; 長谷川美貴 監訳 ; 吉田博子 訳,,,"京都 : 化学同人, 2021.4",13p ; 29cm
23509883,978-4-7598-2133-8,,水がすきじゃなかったアヒル / スティーブ・スモール 絵と文 ; 青山南 訳,,,"京都 : 化学同人, 2021.2",1冊(ページ付なし) ; 29cm
23499767,978-4-7598-2135-2,,そばにいるよ / スムリティ・ホールズ 文 ; スティーブ・スモール 絵 ; 青山南 訳,,,"京都 : 化学同人, 2021.2",1冊(ページ付なし) ; 29cm
23593290,978-4-7598-2136-9,,もしも動物と話せたら? / ジェイソン・ビッテル 文 ; ケルシー・バゼル 絵 ; 松藤留美子 訳 ; 今福道夫 監修,,,"京都 : 化学同人, 2021.9",59p ; 30cm
23588851,978-4-7598-2137-6,,オリーとはるかぜのまほう / ニコラ・キルン 作 ; 増子久美 訳,,,"京都 : 化学同人, 2021.10",1冊(ページ付なし) ; 26×26cm
23589576,978-4-7598-2138-3,,オリーとおちばのまほう / ニコラ・キルン 作 ; 増子久美 訳,,,"京都 : 化学同人, 2021.10",1冊(ページ付なし) ; 26×26cm
23593372,978-4-7598-2139-0,,スロウダウン. [1] / 荻野哲矢 訳,,,"京都 : 化学同人, 2021.9",117p ; 30cm
23593373,978-4-7598-2140-6,,スロウダウン. 2 / 荻野哲矢 訳,,,"京都 : 化学同人, 2021.9",89p ; 30cm
23603246,978-4-7598-2141-3,,フランソンのさむい冬の日 / セシリア・ヘイッキラ 作 ; 菱木晃子 訳,,,"京都 : 化学同人, 2021.10",1冊(ページ付なし) ; 22×22cm
23614528,978-4-7598-2142-0,,オリーとクリスマスのまほう / ニコラ・キルン 作 ; 増子久美 訳,,,"京都 : 化学同人, 2021.10",1冊(ページ付なし) ; 26×26cm
23547407,978-4-7598-2144-4,,あおいろペンギン / ペトル・ホラチェック 作 ; 青山南 訳,,,"京都 : 化学同人, 2021.4",1冊(ページ付なし) ; 28cm
23569970,978-4-7598-2145-1,,"スティーブン・ホーキング : ブラックホールの謎に挑んだ科学者の物語 / キャスリーン・クラル, ポール・ブルワー 文 ; ボリス・クリコフ 絵 ; さくまゆみこ 訳",,,"京都 : 化学同人, 2021.6",1冊(ページ付なし) ; 29cm
23538865,978-4-7598-2148-2,,木は何を見てきたの? / シャーロット・ギラン 文 ; サム・アッシャー 絵 ; 高部圭司 訳,,,"京都 : 化学同人, 2021.3",1冊(ページ付なし) ; 29cm
23541029,978-4-7598-2149-9,,"ようこそみんなの世界へ : 世界中の子どもたち、ばんざい! / モイラ・バターフィールド 文 ; ハリエット・ライナス 絵 ; 西山佑, 山﨑伸子 訳",,,"京都 : 化学同人, 2021.4",64p ; 30cm
23582283,978-4-7598-2150-5,,キリンのなやみごと / ジョリ・ジョン さく ; レイン・スミス え ; 岡野佳 やく,,,"京都 : 化学同人, 2021.9",1冊(ページ付なし) ; 29cm
23577182,978-4-7598-2155-0,,うちのネコ、ボクの目玉を食べちゃうの? : お答えします!みんなが知りたい死体のコト / ケイトリン・ドーティ 著 ; 十倉実佳子 訳,,,"京都 : 化学同人, 2021.8",278p ; 19cm
23607138,978-4-7598-2156-7,,"古今東西の哲学が教える現代をよく生きる術 / マッシモ・ピリウーチ, スカイ・C・クリアリー, ダニエル・A・カウフマン 編 ; 小坂恵理 訳",,,"京都 : 化学同人, 2021.9","315,22p ; 19cm"
23582410,978-4-7598-2221-2,,ペンギンのこまりごと / ジョリ・ジョン さく ; レイン・スミス え ; 岡野佳 やく,,,"京都 : 化学同人, 2021.9",1冊(ページ付なし) ; 29cm
23609461,978-4-7598-2223-6,,"自然を再生させたイエローストーンのオオカミたち / キャサリン・バー 文 ; ジェニ・デズモンド 絵 ; 永峯涼 訳 ; 幸島司郎, 植田彩容子 監修",,,"京都 : 化学同人, 2021.10",48p ; 32cm
23614343,978-4-7598-2224-3,,キツネ : 命はめぐる / イザベル・トーマス 文 ; ダニエル・イグヌス 絵 ; 青山南 訳,,,"京都 : 化学同人, 2021.10",1冊(ページ付なし) ; 26×26cm
23614549,978-4-7598-2225-0,,蛾 : 姿はかわる / イザベル・トーマス 文 ; ダニエル・イグヌス 絵 ; 青山南 訳,,,"京都 : 化学同人, 2021.10",1冊(ページ付なし) ; 26×26cm
23616859,978-4-7598-2226-7,,キッズvs気候変動大作戦 / マーティン・ドーレー 文 ; ティム・ウェッソン 絵 ; 水野裕紀子 訳,,#2分間スーパーヒーローになろう!,"京都 : 化学同人, 2021.11",131p ; 21cm
23555364,978-4-7598-2227-4,,やさしくてあたたかい / リッカルド・フランカヴィーリャ さく ; やまさきみづは やく,,,"京都 : 化学同人, 2021.6",1冊(ページ付なし) ; 27cm
23539141,978-4-7598-2228-1,,たんぽぽライオンのゆめ = Dandelion's Dream / たなかようこ 作,,,"京都 : 化学同人, 2021.3",1冊(ページ付なし) ; 27cm
23601397,978-4-7598-2237-3,,"オオカミ : SPIRIT OF THE WILD / トッド・K・フラー 著 ; 竹田純子 訳 ; 幸島司郎, 植田彩容子 監修",,,"京都 : 化学同人, 2021.10",192p ; 31cm
23601852,978-4-7598-2238-0,,おそらにいったたいせつなともだち : アルフィーからのおてがみ / ドーン・マクニフ さく ; パトリシア・メトラ え ; みずのゆきこ やく,,,"京都 : 化学同人, 2021.10",1冊(ページ付なし) ; 29cm
23614525,978-4-7598-2239-7,,ぷるるのちょこっとちがう / クレア・アレクサンダー さく ; くぼみよこ やく,,,"京都 : 化学同人, 2021.11",1冊(ページ付なし) ; 26×26cm
23614519,978-4-7598-2240-3,,ぷるるのちょこっとゆうき / クレア・アレクサンダー さく ; くぼみよこ やく,,,"京都 : 化学同人, 2021.11",1冊(ページ付なし) ; 26×26cm
23614346,978-4-7598-2241-0,,すきなものみっつなあに / ウェンディ・メドゥール ぶん ; ダニエル・イグヌス え ; やまもとみき やく,,,"京都 : 化学同人, 2021.12",1冊(ページ付なし) ; 28cm
23614638,978-4-7598-2243-4,,いってきます / エミール・シェール 作 ; チィン・レン 絵 ; 野坂悦子 訳,,,"京都 : 化学同人, 2021.11",1冊(ページ付なし) ; 23×28cm
23596050,978-4-7598-2247-2,,サボテンにハグなんてしない / カーター・グッドリッチ 作 ; 橋本あゆみ 訳,,,"京都 : 化学同人, 2021.10",1冊(ページ付なし) ; 27×27cm
23614561,978-4-7598-2250-2,,ゾウは何を聞いてきたの? / シャーロット・ギラン 文 ; サム・アッシャー 絵 ; 高部圭司 訳,,,"京都 : 化学同人, 2021.11",1冊(ページ付なし) ; 29cm
23570708,978-4-7598-2501-5,,仏教は宇宙をどう見たか : アビダルマ仏教の科学的世界観 / 佐々木閑 著,,DOJIN文庫 ; 001,"京都 : 化学同人, 2021.7",246p ; 15cm
23570706,978-4-7598-2502-2,,料理と科学のおいしい出会い : 分子調理が食の常識を変える / 石川伸一 著,,DOJIN文庫 ; 002,"京都 : 化学同人, 2021.7",246p ; 15cm
23570707,978-4-7598-2503-9,,フェイクニュースを科学する : 拡散するデマ、陰謀論、プロパガンダのしくみ / 笹原和俊 著,,DOJIN文庫 ; 003,"京都 : 化学同人, 2021.7",206p ; 15cm
23601014,978-4-7598-2504-6,,犯罪捜査の心理学 : プロファイリングで犯人に迫る / 越智啓太 著,,DOJIN文庫 ; 004,"京都 : 化学同人, 2021.9",206p ; 15cm
23601010,978-4-7598-2505-3,,地球環境46億年の大変動史 / 田近英一 著,,DOJIN文庫 ; 005,"京都 : 化学同人, 2021.9",237p ; 15cm
23476885,978-4-7599-2340-7,,三十六歌仙の世界 : 公任『三十六人撰』解読 / 笹川博司 著,,,"東京 : 風間書房, 2020.11",252p ; 20cm
23471720,978-4-7599-2343-8,,英語教師の生涯にわたる成長支援 : 論証に基づくアプローチの尺度開発への応用 / 三上明洋 著,,,"東京 : 風間書房, 2020.11",195p ; 22cm
23471294,978-4-7599-2344-5,,中学生期における「暗示」の教育的効果 : Evidenceの可能性 / 内田昭利 著,,,"東京 : 風間書房, 2020.11",311p ; 22cm
23484462,978-4-7599-2345-2,,コミュニケーションとしての学び : 自律的学習の構成モデルの提案と検証 / 髙林友美 著,,,"東京 : 風間書房, 2020.12",188p ; 22cm
23488171,978-4-7599-2346-9,,小学校における包括的自己成長プログラムの開発 : いじめ問題をはじめとする心理的諸課題へのアプローチ / 四辻伸吾 著,,,"東京 : 風間書房, 2020.12",365p ; 22cm
23491266,978-4-7599-2347-6,,マインドフルネスによる大学生の怒り予防効果 / 武部匡也 著,,,"東京 : 風間書房, 2020.12",225p ; 22cm
23492657,978-4-7599-2348-3,,青年期から成人期への移行期の母娘関係 : 精神的自立と親密性から捉えた女性の発達プロセス / 水本深喜 著,,,"東京 : 風間書房, 2020.12",264p ; 22cm
23474956,978-4-7599-2349-0,,3D人体計測に基づくアパレルアイテムの開発 / 山本高美 著,,,"東京 : 風間書房, 2020.12",255p ; 22cm
23479197,978-4-7599-2350-6,,新しい歴史教育論の構築に向けた日独歴史意識研究 : 構成的意味形成を図る日本史授業開発のために / 宇都宮明子 著,,,"東京 : 風間書房, 2020.12",356p ; 22cm
23514830,978-4-7599-2351-3,,近代日本書字教育史研究 : 初等教育における二元的書字教育論の形成過程 / 鈴木貴史 著,,,"東京 : 風間書房, 2021.2",355 p ; 22 cm
23485880,978-4-7599-2352-0,,奈良御集・仁和御集・寛平御集全釈 / 笹川博司 著,,私家集全釈叢書 / 私家集全釈叢書刊行会 [編] ; 41,"東京 : 風間書房, 2020.12",185p ; 22cm
23489916,978-4-7599-2353-7,,保育所等における乳幼児ソーシャルワークに関する研究 : 要支援子ども・家庭への切れ目のない支援をめざして / 鶴田智子 著,,,"東京 : 風間書房, 2021.1",215p ; 22cm
23489848,978-4-7599-2354-4,,青年期における対人恐怖傾向と自己愛傾向に関する心理発達的研究 / 相澤直樹 著,,,"東京 : 風間書房, 2021.1",264p ; 22cm
23494700,978-4-7599-2355-1,,日本語を母語とする特異的言語発達障害児の言語特徴 / 村尾愛美 著,,,"東京 : 風間書房, 2021.2",105p ; 22cm
23489967,978-4-7599-2356-8,,ウィネトカ・プランにおける教職大学院の成立過程 / 宮野尚 著,,,"東京 : 風間書房, 2021.1",294p ; 22cm
23510702,978-4-7599-2357-5,,近江学園・びわこ学園における重症児者の「発達保障」 : 〈ヨコへの発達〉の歴史的・思想的・実践的定位 / 垂髪あかり 著,,,"東京 : 風間書房, 2021.2","9, 291 p ; 22 cm"
23510751,978-4-7599-2358-2,,米国社会科成立期におけるシティズンシップ教育の変容 : 社会科の誕生をめぐる包摂と排除、両義性 / 斉藤仁一朗 著,,,"東京 : 風間書房, 2021.2","9, 370 p ; 22 cm"
23494388,978-4-7599-2359-9,,地理科地理と市民科地理の教育課程編成論比較研究 : イギリスの地理教育における市民的資質育成をめぐる相克 / 伊藤直之 著,,,"東京 : 風間書房, 2021.2",285p ; 22cm
23511768,978-4-7599-2360-5,,"高齢者犯罪の総合的研究 : 社会保障、雇用、家族、高齢化を視野に比較文化的に考察する / 細井洋子, 辰野文理 編著",,,"東京 : 風間書房, 2021.2",597 p ; 22 cm
23496595,978-4-7599-2361-2,,トゥレット症候群のチックへの自己対処と効果 : 前駆衝動と半随意性に着目して / 松田なつみ 著,,,"東京 : 風間書房, 2021.2",318p ; 22cm
23487887,978-4-7599-2362-9,,学校心理学ケースレポートハンドブック : 子どもの援助に関わる教師・スクールカウンセラーのために / 学校心理士認定運営機構 編,,,"東京 : 風間書房, 2021.1",160p ; 21cm
23499171,978-4-7599-2363-6,,具体例を用いる学習に関する心理学的研究 / 押尾恵吾 著,,,"東京 : 風間書房, 2021.2",173p ; 22cm
23501906,978-4-7599-2364-3,,アニメーションによる物語理解過程の心理学的検討 / 梶井直親 著,,,"東京 : 風間書房, 2021.2",143p ; 22cm
23556354,978-4-7599-2365-0,,自分の人生を変える交流分析 : エリック・バーンのTA、そしてTAと私 / 繁田千恵 著,,,"東京 : 風間書房, 2021.4",342 p ; 21 cm
23507801,978-4-7599-2366-7,,ゼミナールにおける汎用的技能の習得 : 探究に基づく共同体的な学習環境の価値 / 伏木田稚子 著,,,"東京 : 風間書房, 2021.2",286p ; 22cm
23513701,978-4-7599-2367-4,,ジャック=ダルクローズの教育観の発展 : 新教育思潮におけるリトミック / 細川匡美 著,,,"東京 : 風間書房, 2021.3",170p ; 22cm
23508760,978-4-7599-2368-1,,"中等社会系教科教育研究 : 社会科・地理歴史科・公民科 / 中平一義, 茨木智志, 志村喬 編著",,,"東京 : 風間書房, 2021.3",177p ; 21cm
23520374,978-4-7599-2369-8,,社会科教育へのケイパビリティ・アプローチ : 知識 カリキュラム 教員養成 / 志村喬 編著,,,"東京 : 風間書房, 2021.3",233 p ; 22 cm
23517509,978-4-7599-2370-4,,イメージと暗示に関する臨床心理学的研究 / 田村英恵 著,,,"東京 : 風間書房, 2021.3",133 p ; 22 cm
23532562,978-4-7599-2371-1,,"『源氏物語』と日本文学史 / 成蹊大学文学部学会 編 ; 木谷眞理子, 吉田幹生 責任編集",,成蹊大学人文叢書 ; 18,"東京 : 風間書房, 2021.3",263p ; 20cm
23518861,978-4-7599-2372-8,,"東アジアから見たフランス革命 / 松浦義弘, 山﨑耕一 編",,,"東京 : 風間書房, 2021.3",217p ; 22cm
23525550,978-4-7599-2373-5,,筑紫語学論叢. 3 / 筑紫日本語研究会 編,,,"東京 : 風間書房, 2021.3",513p ; 22cm
23508755,978-4-7599-2374-2,,大学生のための初等社会科概論 / 田部俊充 編著,,,"東京 : 風間書房, 2021.3",117p ; 30cm
23519738,978-4-7599-2375-9,,幼児が示す規範に関する検討 : 示し方と捉え方の変容に着目して / 辻谷真知子 著,,,"東京 : 風間書房, 2021.3",253p ; 22cm
23518855,978-4-7599-2376-6,,発達検査課題の認知的要因の分析 : 他者認識の観点から / 清水里美 著,,,"東京 : 風間書房, 2021.3",128p ; 22cm
23499172,978-4-7599-2377-3,,小学校教師の初期発達過程 : 対話と発達を支えるシステムの構築を目指して / 曽山いづみ 著,,,"東京 : 風間書房, 2021.2",347p ; 22cm
23525181,978-4-7599-2378-0,,"マルチステークホルダーの視座からみる保幼小連携接続 : その効果と研修のあり方 / 一前春子, 秋田喜代美, 天野美和子",,,"東京 : 風間書房, 2021.3",429 p ; 21 cm
23535952,978-4-7599-2379-7,,谷崎潤一郎の言語ゲーム : 『卍』と『痴人の愛』の表現行為論 / 大野晃彦 著,,,"東京 : 風間書房, 2021.4",312p ; 22cm
23515339,978-4-7599-2380-3,,高精度教育ビッグデータで変わる記憶と教育の常識 : マイクロステップ・スケジューリングによる知識習得の効率化 / 寺澤孝文 編著,,,"東京 : 風間書房, 2021.3",135p ; 21cm
23520450,978-4-7599-2381-0,,保護者との関係構築に関する保育者の語りの検討 : 保育者の専門的成長の観点から / 衛藤真規 著,,,"東京 : 風間書房, 2021.4",249p ; 22cm
23531608,978-4-7599-2382-7,,"リモートワーク時代を乗り切る思いやりオンラインコミュニケーション / ディーセントワーク・ラボ 編 ; 中尾文香, 片山優美子, 岩田直樹 著",,,"東京 : 風間書房, 2021.3",110p ; 19cm
23556624,978-4-7599-2383-4,,アメリカ教育長職の役割と職能開発 / 八尾坂修 編著,,,"東京 : 風間書房, 2021.5",233p ; 22cm
23552899,978-4-7599-2384-1,,発達障害等を有する非行少年と発達支援の研究 / 内藤千尋 著,,,"東京 : 風間書房, 2021.5",267p ; 22cm
23541325,978-4-7599-2385-8,,公認心理師・臨床心理士のための高次脳機能障害の診かた・考え方 / 中野光子 著,,,"東京 : 風間書房, 2021.5",218p ; 21cm
23544944,978-4-7599-2386-5,,共鳴する心の科学 / 串崎真志 著,,,"東京 : 風間書房, 2021.5",226p ; 19cm
23570583,978-4-7599-2387-2,,中学校学校図書館における生徒の居方に関する検討 / 新居池津子 著,,,"東京 : 風間書房, 2021.6",322p ; 22cm
23570244,978-4-7599-2388-9,,中国農村部における村幹部の地域高齢者に対する支援役割と機能 : 江蘇省A鎮の調査をもとに / 茆海燕 著,,,"東京 : 風間書房, 2021.6",290p ; 22cm
23579015,978-4-7599-2389-6,,東アジア文字の情報理論 / 鹿島英一 著,,,"東京 : 風間書房, 2021.7",983p ; 22cm
23588863,978-4-7599-2390-2,,戦前期の内モンゴル東部と日本 / 吉田順一 著,,,"東京 : 風間書房, 2021.8",151p ; 22cm
23576355,978-4-7599-2392-6,,コロナ禍と心の成長-日米におけるPTG研究と大学教育の魅力 / 宅香菜子 著,,,"東京 : 風間書房, 2021.7",309p ; 21cm
23592373,978-4-7599-2393-3,,算数・数学の問題解決型授業における精緻化を促進する指導法 / 小池嘉志 著,,,"東京 : 風間書房, 2021.8",213 p ; 22 cm
23580992,978-4-7599-2394-0,,認知活動における固定性の発生・転換に関する「構え」研究 / 山下直治 著,,,"東京 : 風間書房, 2021.7",256p ; 22cm
23590676,978-4-7599-2395-7,,自己概念から考えるリーダーシップ : リーダーの多面的自己概念と発達に関する心理学的研究 / 田中堅一郎 著,,,"東京 : 風間書房, 2021.8",145p ; 22cm
23592971,978-4-7599-2396-4,,"生徒指導体制を構築するための実践ガイド : データでみる教師認識の特性 / 瀬戸健一, 瀬戸美奈子 著",,,"東京 : 風間書房, 2021.9",250p ; 21cm
23601983,978-4-7599-2397-1,,発問フレームワークに依拠した理科授業の開発 / 山岡武邦 著,,,"東京 : 風間書房, 2021.9",279p ; 22cm
23599871,978-4-7599-2398-8,,デューイのオキュペーション概念に基づく芸術的構成活動 / 小島律子 著,,,"東京 : 風間書房, 2021.9",301p ; 22cm
23616916,978-4-7599-2399-5,,The history of the introduction of Eurhythmics to Japan / 板野晴子 著,,,"東京 : 風間書房, 2021.10",266p ; 22cm
23625697,978-4-7599-2400-8,,評伝成瀬仁蔵 : 女子高等教育から「社会改良」へ / 片桐芳雄 著,,,"東京 : 日本女子大学, 2021.11",774 p ; 22 cm
23603236,978-4-7599-2401-5,,教育を確かな軌道に乗せるために : 教育のプラットフォームの整備・構築 / 宮本光雄 著,,,"東京 : 風間書房, 2021.10",213p ; 22cm
23614730,978-4-7599-2402-2,,対人志向的ピア・サポートの訓練効果に関する実践研究 / 松下健 著,,,"東京 : 風間書房, 2021.11",245p ; 22cm
23612106,978-4-7599-2403-9,,「書く」ための文法指導に関する研究 : 形式名詞「こと」の取り扱いの観点から / 河野亜希子 著,,,"東京 : 風間書房, 2021.10",233p ; 22cm
23611407,978-4-7599-2404-6,,現代キャリア教育システムの日仏比較研究 : 学校・教師の役割とそれを支えるメカニズム / 京免徹雄 著,,,"東京 : 風間書房, 2021.10",336p ; 22cm
23616221,978-4-7599-2406-0,,日本数学教育史研究. 上巻 / 上垣渉 著,,,"東京 : 風間書房, 2021.10",896p ; 22cm
23624638,978-4-7599-2408-4,,認知症の本質を問う : 介護で悩みたくない人は / 清重友輝 著 ; 中塚善次郎 監修,,,"東京 : 風間書房, 2021.11",248p ; 22cm
23615507,978-4-7599-2409-1,,平安和歌・物語に詠まれた日本の四季 / 柏木由夫 著,,,"東京 : 風間書房, 2021.10",234p ; 20cm
23614728,978-4-7599-2411-4,,定家卿百番自歌合評釈 / 長谷川哲夫 著,,,"東京 : 風間書房, 2021.10",328p ; 22cm
23476746,978-4-7601-5090-8,,コロンブスの図書館 / エドワード・ウィルソン=リー 著 ; 五十嵐加奈子 訳,,,"東京 : 柏書房, 2020.5",415p ; 20cm
23479614,978-4-7601-5148-6,,天国酒場 / パリッコ 著,,,"東京 : 柏書房, 2020.10",183p ; 19cm
23482922,978-4-7601-5193-6,,世界でいちばん虚無な場所 : 旅行に幻滅した人のためのガイドブック / ダミアン・ラッド 著 ; 菅野楽章 訳,,,"東京 : 柏書房, 2020.4",191p ; 19cm
23489896,978-4-7601-5228-5,,皆川博子長篇推理コレクション. 1 / 皆川博子 著 ; 日下三蔵 編,,,"東京 : 柏書房, 2020.5",459p ; 20cm
23476641,978-4-7601-5231-5,,皆川博子長篇推理コレクション. 4 / 皆川博子 著 ; 日下三蔵 編,,,"東京 : 柏書房, 2020.8",410p ; 20cm
23485957,978-4-7601-5233-9,,言葉を使う動物たち / エヴァ・メイヤー 著 ; 安部恵子 訳,,,"東京 : 柏書房, 2020.5",259p ; 20cm
23487751,978-4-7601-5235-3,,"世界のカエル大図鑑 / ティム・ハリデイ 著 ; 吉川夏彦, 島田知彦, 江頭幸士郎 日本語版監修 ; 倉橋俊介, 坂東智子, 日野栄仁, 世波貴子 訳",,,"東京 : 柏書房, 2020.9",656p ; 28cm
23483741,978-4-7601-5247-6,,ハリウッド・リメイク桃太郎 : グランパ、グランマ。ぼく、悪い奴らを退治してきます! / 藤井青銅 著,,,"東京 : 柏書房, 2020.11",127p ; 19cm
23479683,978-4-7601-5248-3,,キングコング・セオリー / ヴィルジニー・デパント 著 ; 相川千尋 訳,,,"東京 : 柏書房, 2020.12",219p ; 19cm
23483731,978-4-7601-5257-5,,ドタバタ関ケ原 / 長谷川ヨシテル 著,,,"東京 : 柏書房, 2020.8",255p ; 19cm
23486634,978-4-7601-5259-9,,カンマの女王 : 「ニューヨーカー」校正係のここだけの話 / メアリ・ノリス 著 ; 有好宏文 訳,,,"東京 : 柏書房, 2021.1",285p ; 19cm
23479699,978-4-7601-5261-2,,東京、コロナ禍。 / 初沢亜利 写真,,,"東京 : 柏書房, 2020.8",159p ; 15×22cm
23489576,978-4-7601-5263-6,,戦前日本の社会事業・社会福祉資料. 第6期第1巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",540p ; 27cm
23489581,978-4-7601-5264-3,,戦前日本の社会事業・社会福祉資料. 第6期第2巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",441p ; 27cm
23489592,978-4-7601-5265-0,,戦前日本の社会事業・社会福祉資料. 第6期第3巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",619p ; 27cm
23489598,978-4-7601-5266-7,,戦前日本の社会事業・社会福祉資料. 第6期第4巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",592p ; 27cm
23489612,978-4-7601-5267-4,,戦前日本の社会事業・社会福祉資料. 第6期第5巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",542p ; 27cm
23489621,978-4-7601-5268-1,,戦前日本の社会事業・社会福祉資料. 第6期第6巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",474p ; 27cm
23489633,978-4-7601-5269-8,,戦前日本の社会事業・社会福祉資料. 第6期第7巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",515p ; 27cm
23489640,978-4-7601-5270-4,,戦前日本の社会事業・社会福祉資料. 第6期第8巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",582p ; 27cm
23489649,978-4-7601-5271-1,,戦前日本の社会事業・社会福祉資料. 第6期第9巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",559p ; 27cm
23489655,978-4-7601-5272-8,,戦前日本の社会事業・社会福祉資料. 第6期第10巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",491p ; 27cm
23489721,978-4-7601-5273-5,,戦前日本の社会事業・社会福祉資料. 第6期第11巻 / 寺脇隆夫 企画・監修,,,"東京 : 柏書房, 2020.7",419p ; 27cm
23523745,978-4-7601-5282-7,,移動図書館の子供たち / 我妻俊樹 [ほか] 著,,kaze no tanbun,"東京 : 柏書房, 2021.1",247p ; 19cm
23552933,978-4-7601-5283-4,,夕暮れの草の冠 / 西崎憲 編 ; 青木淳悟 [ほか] 著,,kaze no tanbun,"東京 : 柏書房, 2021.7",228p ; 20cm
23485624,978-4-7601-5284-1,,江戸のスポーツ歴史事典 / 谷釜尋徳 著,,,"東京 : 柏書房, 2020.11",330p ; 20cm
23597814,978-4-7601-5285-8,,私はいま自由なの? : 男女平等世界一の国ノルウェーが直面した現実 / リン・スタルスベルグ 著 ; 枇谷玲子 訳,,,"東京 : 柏書房, 2021.10",405p ; 19cm
